,Arm length (m),Ball weight (kg),Ball radius (mm),Air temperature (deg C),Spring constant (N per m),Device weight (kg)
40,-0.8125371079272629,-0.20788237271631702,-1.5989971039981867,0.0386580558970639,-0.25876138117131303,-0.48859746761409795
41,1.0678057676713304,-1.4175886482868851,-1.4355645833486639,0.0386580558970639,-0.9400182819429261,-0.22578876357468297
42,-0.79221952419093,-0.791686735083057,1.3306748189257942,0.867785260123641,-1.1549023782609327,0.6576499402560996
43,1.3919536350020727,-0.17554587184610793,-0.9893323991569996,-0.7904691483295131,0.40595017142397816,-1.5031732543551952
44,-1.0359856047328366,-0.4903894605862259,0.25936786387745386,-0.9977509493861574,-0.8831959452974321,0.5530184900322804
45,-0.20206824856262193,-0.3337211673183608,1.3215102347309697,0.0386580558970639,-1.1642817543102275,0.5661418107163698
46,0.10635594902169308,-1.3362132325398453,-1.5261502063262105,-1.6195963525560901,-0.8841254244352248,-0.9941365304310443
47,-0.9772243897274121,0.22700912925530362,0.34525433698678754,-1.412314551499446,-0.34693602506336696,-1.2702755367695375
48,-0.7445066362983954,0.9938905636407651,0.142406053335175,1.9041942654068622,-1.4108527928983954,-0.6380283711344291
49,0.253045416076904,-0.5544702694657487,0.9854270918203313,0.867785260123641,-0.14142982181730843,-0.47434961976659307
50,-0.47164934829338195,0.7224866190681882,1.5471916524295801,0.0386580558970639,0.17517646323204264,0.22564368123494716
51,-0.5744047087889395,2.6641169587238265,-1.0782744119299295,1.2823488622369295,0.3834997886752955,-0.22046791251262776
52,-0.4214529200849186,-0.09704623621646179,0.45411279285551737,-0.9977509493861574,0.5270713040965723,1.64327561136727
53,0.18791718299169496,0.6477619799724442,-1.5144020220206502,-0.37590554621622463,-0.4525061837990719,-1.361404527614232
54,-0.8510033261596167,0.19222900413535607,3.222805457896136,0.6605034590669967,0.15097656293367387,-0.9992412513351142
55,1.6927263261395165,0.966941577314801,-0.7830706208920011,0.867785260123641,-0.828168093930549,-1.1604955164119157
56,-1.9122920730245636,-1.727798095405241,-1.3922013135675422,0.6605034590669967,-0.8022105799631235,0.5067161668096322
57,0.04183719380736849,-1.0645134255639455,-1.4628836336352458,-2.4487235567826673,-0.5737553829151015,-0.8486736823208251
58,-0.14908732185318177,0.13879462555386157,-0.03197276090112159,-0.9977509493861574,1.0411710152249936,-0.12653274983430593
59,-0.35986637699779755,0.8840815905104734,-1.4707903857998315,0.4532216580103524,-1.0901785915603819,-0.8787297054851378
60,-1.4221391245761978,0.12582359918172709,0.7287613982156608,-0.37590554621622463,-1.6580308459749091,-1.1684279587885429
61,0.6321467954247921,-1.6735914000098855,-0.14978644355522205,2.3187578675201506,1.0350154171015542,-1.3331644750133675
62,-1.6967453329627011,-0.8306086762425057,0.3212813336760616,1.0750670611802853,-0.6503883166839236,0.5176363416708826
63,0.532669061723767,-0.8016319873966512,-1.1070058412536647,0.6605034590669967,2.521734676001633,-1.2388952224054155
64,-0.10229049602683965,0.384913207588688,0.7490411725487613,-1.2050327504428016,-0.9099876271026704,-1.040919591523253
65,-0.545671921546487,-0.7688862557824593,0.44566650764652593,0.0386580558970639,-0.3358543316893329,-0.45735066477543995
66,-1.297143624059714,-0.6874590148986507,0.8512164798258481,0.24593985695370815,-1.440794680018628,1.0758506781358677
67,-0.7309768332494287,1.0823423305075777,-1.3081227221004739,1.2823488622369295,-0.11874108957293117,-1.3781632490797926
68,-2.3875983075087914,1.3335137200564533,-0.313324279208605,0.867785260123641,0.3503089499766427,1.133317338473619
69,0.6293844710340627,-0.41928322373791466,-0.760407298112781,1.0750670611802853,0.7351925357206671,-1.3815629992465943
70,0.14247894230604313,0.4209103105054583,0.903215353537885,-0.9977509493861574,0.7788174539081074,1.602885554225822
71,0.5230436966977562,-1.8910236794781508,-1.2683328794814535,1.4896306632935736,-0.23158768613360764,-0.11859863091287204
72,-1.2186153050290243,0.19378971835973346,-0.0481331133080177,-1.412314551499446,1.2923600844869954,1.6039080652136004
73,-0.6040308070876984,1.187825913050171,-0.7934552245998647,-0.5831873472728689,0.17816561497797048,0.34310390845972016
74,0.6069869052074669,0.5230343916250723,0.8216522109010589,0.4532216580103524,0.6034153413855186,0.798784882133576
75,0.23985687369680223,0.09628955029609197,0.08605310015292217,-0.16862374515958037,0.07547100977177677,-1.5744915745730623
76,1.1207417868013787,-0.3945921452740337,-1.364137988199813,-0.9977509493861574,0.0390614365048216,-0.7486157880578121
77,0.43380346710033224,-0.65336210967122,1.6375147465396096,-0.7904691483295131,-0.21996889609209658,-1.2998695869434833
78,0.34488114718079316,-0.18452752389294974,2.3677361121384317,-1.6195963525560901,0.6015626089735098,-0.7034157494769263
79,0.14333475802156437,-1.5601871721909928,0.5595125670932076,0.6605034590669967,0.8433285359826967,-1.3048490031948914
80,1.4310422490643242,1.6093182184456243,1.0235135452646977,1.2823488622369295,0.7765203843815952,-0.6293674313195882
81,-0.4840403578082716,0.5605533540564387,-0.9194951989347472,-0.16862374515958037,0.12621399503678526,-0.3029761710044863
82,-0.6533269036623237,-0.10769779887420111,0.15733380952015466,-0.37590554621622463,0.11984727853221806,-1.4898774810969624
83,0.01549323411767333,-0.6263099568746118,1.8210652354411494,-1.412314551499446,-0.4196895316177823,0.6401605267433038
84,-0.035959920039509166,-0.07552318135780992,1.8860939627340578,1.0750670611802853,0.5295533134346463,0.21345545893759507
85,-0.24546593057492747,0.7946994929769238,-0.13403234055693639,2.3187578675201506,-1.6466397706987972,-0.8076615030081867
86,0.8959004015994263,1.0088663383812515,-0.049440595550306984,-1.8268781536127345,-1.6852657211276187,0.06648622048719578
87,0.3957189073592654,-0.9108789395094531,-0.6479799163120568,-0.9977509493861574,-0.4356804109167169,-1.3888783307603727
88,-0.5103650884891361,-0.9808847495728001,-0.397798608011114,-0.5831873472728689,1.1329568621708068,0.2451354099218221
89,2.195082114134761,2.07821432595862,0.4681779533820233,-0.5831873472728689,0.832054148362093,1.4430007613426747
90,-0.576458249501035,1.134312314314603,-0.3750715473764382,0.24593985695370815,-0.313062434718149,-0.627381644306945
91,0.6007375450380945,0.7052097596304671,0.5833035901262915,1.696912464350218,-0.5331738333196658,0.5552005307122649
92,-0.8637000350604311,-0.14399410188318876,0.5250786548946111,1.0750670611802853,-0.14034081309559257,-1.2605408521266195
93,-0.5473252674240816,0.9212284971554404,0.7013342064634371,0.6605034590669967,0.8048081501654111,0.7210299298081205
94,-0.35486891858180397,-1.2813100400671207,1.3282745511656822,-0.7904691483295131,1.4888228810733557,-0.7262445519268929
95,1.8917096814950918,1.530438388387449,1.3593886013133387,-1.2050327504428016,0.4071284814985646,-1.0863154541414963
96,0.11100644867948929,-0.04087264146476483,-0.11751541595806497,-0.7904691483295131,-1.6336483294187174,0.28095593388939866
97,0.19332336444041992,0.7877493759663788,0.1317521817105625,1.696912464350218,0.10931736273933093,-1.6391741412467433
98,-1.4601556057388227,0.6427577391697874,0.0413582786945619,0.0386580558970639,0.28645527801918297,1.102790549784015
99,0.2336988205236822,-0.13690175122960546,-1.4832721725932239,-0.37590554621622463,0.08805791901764838,-1.691421488662286
100,-1.0448743371600773,-0.18080253563332102,-0.7282965357794106,-0.16862374515958037,0.08221502302732893,0.5904776927981537
101,-0.6851154955206266,1.2195070238145769,1.1499171217988862,0.867785260123641,-0.524661791668402,-0.7920047192750819
102,0.45337789231891107,1.0239520501287815,0.9326610554661752,-1.412314551499446,-1.2450570559138077,0.7849889693923917
103,-0.47672851722339094,-1.7815082169884162,-1.2845592195322577,1.4896306632935736,1.894546070422033,1.554506737494004
104,1.5402946682142864,-1.7014908311879964,1.0112565208039797,0.24593985695370815,-1.5516914600891327,-0.8640591850610607
105,1.3153091819978384,-0.9535109258687565,2.767922603062163,-0.16862374515958037,1.6504958982851854,0.24585015954710493
106,0.1902023513825501,-0.9007090048378344,1.4579191113562486,0.4532216580103524,-0.0797681348922074,0.29969938620251346
107,0.07574675608330016,-1.1262306215117468,-0.5933992026174462,0.24593985695370815,0.2815532742451384,0.23261064750579794
108,-0.18179265065229414,0.26775077288851046,0.7052883553370604,-0.37590554621622463,0.8535221264645807,-0.9510863234035769
109,0.33123290510848674,-0.469834163247543,-1.0427848883348556,-0.16862374515958037,1.2006113027019745,1.5225064551422312
110,0.47985227824787946,1.2040113221401074,-1.6751542682529479,-0.7904691483295131,-0.8443193833168289,-0.19157177174512557
111,-0.2563530133320028,1.4513579777785566,-0.9997557921673637,0.6605034590669967,0.36291009722948153,1.162009737943483
112,-1.1811139290480266,-0.0337666031833953,-1.4006226387581786,-0.5831873472728689,-0.4155449654349996,0.6639149809667249
113,0.2630522180103439,1.6824927722221534,-0.07669624781326166,-0.9977509493861574,-1.453067563731435,-0.6990197194872402
114,0.1818895482849449,0.01925817818599713,-0.7281359490181055,0.24593985695370815,-1.354131274061425,1.0514580369273645
115,-0.6830075685313552,-0.44085081690403227,1.0088835145498871,1.4896306632935736,-0.3562268069944398,-0.36317375652192113
116,-0.05316304895472137,0.059927193229966036,-1.4101728920242822,0.0386580558970639,1.2182439039547157,1.279625144756411
117,-0.8279750892114379,0.9421182862372587,0.12489878974024812,-0.5831873472728689,-1.1238054349152524,0.26319197687483
118,0.6146376383070556,-1.623358587380503,0.2102212765561592,0.4532216580103524,0.10099514246257209,1.2817682008804965
119,0.1618635018315415,-0.21411543755107124,0.22928385778022176,2.1114760664635064,-0.6234787228477049,0.6403621341023208
120,0.18998410169994956,0.29310663169363144,-0.17948020545686677,-1.412314551499446,0.5672704115767384,0.751292965578906
121,0.7385910183586142,0.35894361340671593,0.5142131889721546,0.4532216580103524,-0.26079450657126146,-0.007835637897179686
122,2.229569210493434,-0.37433691239958444,-1.2877390303213698,0.24593985695370815,-0.48332367184208963,1.5338109208767765
123,0.0423034236667281,0.4849470378540418,0.24682199465665197,1.2823488622369295,0.4442816920097961,0.47580546439426596
124,0.6002737212515944,0.2878098796944661,0.2820956634311112,1.0750670611802853,-0.4004090198806761,-0.2704588400940865
125,1.1061117063120032,-0.5983461960705012,0.11925267873350134,-0.16862374515958037,0.6371343125695101,0.348350635612
126,-0.09274186274795304,2.181831623295203,-0.05731246659251319,-1.6195963525560901,-1.165822435235508,-1.6422738060720752
127,0.914212906288771,0.4355930756946768,-0.4848710625487579,0.867785260123641,-1.441980218611635,-0.6849922388764722
128,1.2772308855980252,-0.33699431514740735,0.252159097315833,-0.7904691483295131,-0.021309501647371273,0.5306674327638584
129,0.014748322431738122,-0.5781085555649674,0.4845526184683601,-0.9977509493861574,-1.4310336407023554,-0.7239680998333289
130,2.8903242352900245,1.0268705668001428,0.1458284705766163,1.2823488622369295,1.2351703261254787,0.38775026838670296
131,-1.7736680707702819,0.09729089975522162,0.18289125476185625,-0.9977509493861574,-0.37069822938529234,-0.25380142136593276
132,-0.783206843443228,2.5492272633324187,-1.0138989698932406,1.4896306632935736,-1.267588985100084,-1.2480784253649508
133,-1.1817786190092299,-0.4419870194406674,0.07490389487196109,0.4532216580103524,-1.1522759625685075,-0.6961538743017782
134,1.1697854453303567,-1.2506101378281163,0.232320345873273,0.4532216580103524,1.4278883098777733,0.22485767032469237
135,0.285083464170491,-0.032779455845066044,-0.31286280228627683,0.4532216580103524,0.5053718916628058,0.2957358671921312
136,-0.758933854053705,0.17047417185020955,1.4484347108410855,-1.6195963525560901,1.2250798999567016,0.2396393383393653
137,0.8139400672995232,-2.128560488601839,-1.5452359907252713,-1.8268781536127345,-1.0021106987506494,0.5070297253790234
138,-0.2942359230471208,-0.31492652737860644,0.6728716300964718,0.24593985695370815,-0.342306339333985,0.503309000737746
139,2.67515480761778,-0.3743159601891366,-0.38690819951498706,0.6605034590669967,-0.5873735817900432,-0.24481874749994761
140,-0.510202199913377,-0.37466489227468497,0.10746712291344002,0.0386580558970639,-1.264948576392442,1.3319786974917005
141,1.1090090707320015,-0.6367559950979285,0.8271931664925114,-0.7904691483295131,0.15607326299771548,-0.461294286320086
142,-1.021356474940481,-1.3514376796114835,0.4982805670470083,0.0386580558970639,-0.03564981382475365,-0.2297450228743639
143,0.5499330703230383,0.7548469754426642,0.09508978701985056,0.0386580558970639,-1.2432433595340584,1.3163057820305328
144,-0.4551242096344384,-0.590259522497391,1.608236002591377,-0.9977509493861574,-1.1429160841184918,1.025680838788263
145,-1.3197511843149727,-1.031178121474488,-1.6028556116900368,1.0750670611802853,0.12851997264312762,0.678862658900813
146,-2.081388624476007,-0.7667765013736715,-1.201365628343495,-1.8268781536127345,0.4778043541928708,-1.3675673387974427
147,-0.2877688545484225,-0.4784736865217841,-0.8773505251983804,0.6605034590669967,-0.46080114617511664,1.409732438268216
148,1.0000407045313617,0.10389407782562218,0.11620387893002826,0.4532216580103524,-0.11439023703446059,0.7139586551025375
149,0.04197477512167011,0.6649321584754689,0.8141648192508266,1.0750670611802853,1.7508497985808134,1.6787799449053267
150,-1.437167455190654,-0.9604865416187173,-0.7721615035437517,-0.9977509493861574,-0.17561542543750322,-1.200705360283909
151,1.435796505692661,-0.4854646191734385,-0.07784716193776746,0.24593985695370815,1.0694032327558511,1.235632278851174
152,0.4338228326360318,-1.3537584332249348,0.14175716943749692,2.3187578675201506,-1.0112030604192566,-1.156483700461377
153,0.7971358221238863,-2.618986645206837,-1.377324474304698,0.6605034590669967,-1.3303911312956314,0.37942481846257814
154,0.4565464402829497,0.15115428539691975,-0.034879782288669135,0.24593985695370815,0.13376340955479274,-1.2875860864711002
155,2.5804904259199763,1.5186451863941193,0.1759965389645586,0.6605034590669967,0.636793693102617,1.167432280310477
156,0.18560173341948952,0.5183246385999323,1.133280798228332,0.0386580558970639,0.15279085390206695,1.029494517396394
157,-0.8115674145813808,-0.513293954655653,0.3912428164618302,2.3187578675201506,1.6488918119206901,0.22192810283285302
158,1.0995899704583119,0.0916968282407486,-0.2669576256451002,1.0750670611802853,1.4949261587915914,-0.32697654239907015
159,-2.21640248810553,-1.182660253639374,0.7563932451462223,0.0386580558970639,0.4639122210500315,-1.4728612390381306
160,0.2951488930566462,-0.12760088042602166,1.1247549581378744,0.24593985695370815,0.04310732484637556,0.6569637213733616
161,-0.3827958523253166,-0.43375239043455777,0.0625972041473363,-0.37590554621622463,0.16536158878456553,-0.1698169318808506
162,1.3060707965137135,-0.8597796279727762,-0.6204615955871361,1.2823488622369295,-0.14003071144967522,0.7404493499234119
163,0.049237926553980196,0.40161356514017865,-0.3135740950546003,-1.412314551499446,-0.31158940831087995,1.2297209806054954
164,-0.7654533703517025,2.6011062141904486,-0.2648642658984725,-1.6195963525560901,0.3169744171511116,1.5997058436128366
165,0.1435639447318815,1.664441014529873,1.0966169472772316,1.4896306632935736,0.7765627118198847,1.1938579311714546
166,-1.3274155414135842,-0.07726075184772627,0.34307325729759397,2.3187578675201506,-0.4664437778593661,-1.6676282116868026
167,1.8797252570062475,0.8812268290263314,-0.06337939899218707,0.4532216580103524,-1.6706553274530291,-0.48700359885585975
168,-0.2315276709704118,0.8597681178918516,1.6940606506991338,0.24593985695370815,-1.6873048496811092,0.767349095791936
169,0.7023304783576932,-0.6541099141332773,-1.2933444535407848,0.6605034590669967,0.23659140411939777,-1.1255098881023078
170,-0.6373685820149388,0.6404384726616408,-0.9875897374736993,-0.5831873472728689,-0.46431401942054745,0.058989352548200556
171,0.4489289089663246,-1.4494724709312152,0.8175698290559442,0.24593985695370815,0.06814888725377946,-1.5231319870210567
172,-0.08288514686507062,-0.8122497391000504,1.024110896995037,0.0386580558970639,-1.0383338034776481,-1.0293454829345743
173,1.9601588646187913,0.23431276504811727,-1.024680846032535,0.6605034590669967,-0.6906152557018503,-1.6445498838573231
174,-1.4936583633644882,-0.4207997196128228,-0.6372716796452038,-1.6195963525560901,-0.12550328768801497,0.9833180815471114
175,-0.41792542925267484,1.7556891022337546,0.6154668383953953,-0.5831873472728689,0.07664460329429644,-0.9482283420019033
176,-0.5151539322037376,0.6445847828477304,0.9056492968354678,0.867785260123641,0.41381514074738934,-0.5365874480801128
177,-1.2490344489185852,-0.38797140640854527,-0.284350350463197,-0.5831873472728689,2.5635078415550243,1.4388822025011228
178,-0.12853773287509782,-0.47672596620809876,1.6051087198600718,-0.9977509493861574,-1.1218038782593975,0.6806451978947173
179,0.8697119760317698,0.18240595170466864,-0.6374849835729015,2.1114760664635064,-0.6299552233188784,-1.5994044243021563
180,-0.7375132679346467,-1.0630845175754937,0.12224203735600449,0.0386580558970639,-0.6296698506760787,-1.1490214970528618
181,-0.010707088663115743,0.5920301960946524,-0.7296308514202328,-0.5831873472728689,1.3676631072163234,0.39948984181230185
182,0.46396409062315447,-1.3836243187754873,-0.3031221965651588,-1.6195963525560901,0.047886304943856595,0.24948174113620544
183,0.5609215133542879,0.6194943393705117,0.026986125138775234,0.867785260123641,1.28997787061627,-0.9008759802329008
184,-0.5243106727549188,-0.1700050036819226,0.54298067277739,0.6605034590669967,-0.15138427655369852,1.4596722417743602
185,-2.4496462884550545,0.4105964078881009,0.794768864890314,-0.16862374515958037,0.6073637521669899,0.3740224417890067
186,-0.45216584386477,-1.0200358583899052,-0.5982993761603166,-1.2050327504428016,1.333561170490569,0.10847086713342806
187,2.1054146471931086,0.240560092282308,0.2963628203566224,0.0386580558970639,-0.9519440083373356,0.2924719995326305
188,-0.9526441907691687,2.4131357534804083,2.6143235329843475,-0.7904691483295131,0.4692872477277325,0.7677947729053199
189,-1.0671853189850051,-0.463330863813027,1.940947508951865,-0.9977509493861574,-1.2690260717847153,-0.6498370433078994
190,0.20915263371336404,0.31314892347527135,-0.17218693343864835,-0.16862374515958037,0.035451851326117036,-0.3573587692080537
191,0.009376057115963728,1.5041738945763186,1.0452703543505644,-0.9977509493861574,-0.2624000867289081,-0.9959631184833103
192,-0.696147012278995,0.758521886884284,1.9930325031105334,0.24593985695370815,-0.5763070900547059,-1.0761397976389468
193,-0.013708225303039886,0.42790991795970784,2.3172983135330956,0.6605034590669967,0.31525306566400013,1.4941094743635717
194,-0.16530808296125515,-1.021141859438672,1.3103049775146156,-0.7904691483295131,0.29280875684119584,0.7997585512062676
195,0.38069835901961424,-1.2856757120257665,0.05402962146642019,-1.412314551499446,0.14639880076304287,-0.044670234660467906
196,0.4511258282565549,0.04854658668824053,0.3595314724108182,1.696912464350218,0.9096832929476761,-0.936397348296924
197,-1.0985252364887796,-0.4693644443294232,-0.3310468444648734,-0.9977509493861574,2.0422246978601226,-0.8450637120095326
198,0.7092013333466765,-0.02411842852622825,-1.0413957965150449,-0.5831873472728689,-1.0653688306305666,-1.5106188109769367
199,-0.22155595837294093,0.2011369628434892,0.06458205937548878,0.24593985695370815,0.7241866034320236,-0.23465479930314387
200,-0.6467289070174213,-0.6830692155536403,1.9206487312465588,0.6605034590669967,0.8766397583855775,-0.6503425421853232
201,1.064247833640664,0.4902771108117701,-0.024492291771055073,-0.16862374515958037,-0.6250182484334664,0.6532845772086948
202,-0.02585573600717277,1.8580121734864803,-0.5370984165753994,0.4532216580103524,0.1256648963798753,-0.4267500061909355
203,-0.36371823689756666,-1.0167831154285263,0.9923606123191945,-0.37590554621622463,-0.9613928197910482,-1.0984778045464971
204,-0.2651034423447328,-0.4756901261021871,-1.6468069501570155,-0.9977509493861574,0.04947252932660602,-1.6236777059994358
205,0.539531678405065,-0.054744360799107515,1.3383285741893607,1.4896306632935736,-0.21491807175100963,-1.4793611564820006
206,0.18803457931928538,1.1381884313384614,-1.5541245903462235,2.3187578675201506,-1.4641223309338802,0.5958211792099812
207,0.6900179933678877,-1.1942499630015315,0.22406705182330228,1.696912464350218,0.5706497545847458,-0.16929431881203416
208,-1.8540559032495085,-1.0727244645097171,0.6645463515563195,0.24593985695370815,1.962307481661061,0.1116792169505199
209,1.1509766260145522,-2.173879610667849,-0.5649526081051269,1.9041942654068622,-1.4986398157778584,1.3324014244435076
210,-0.08347725617004528,-0.4464357845788267,0.4633685673883556,0.4532216580103524,-1.134857114860583,1.6499373868652023
211,0.5658796748167605,0.6767673368187067,0.38615066892299227,-0.37590554621622463,1.4361355723548659,-0.9720524535506758
212,1.4223189531213483,1.0627725047676386,2.351744514829546,0.4532216580103524,-1.4178105666298177,0.5405143302387851
213,1.394356245060258,0.3529983437151505,-0.3349015260717018,0.0386580558970639,-1.573661526245526,-0.8146690778446825
214,-1.3933793629156679,-0.607416827091106,-1.5778007129036162,-0.9977509493861574,-0.8689617872697939,-1.6373318194663868
215,1.0338330503020465,0.7031565056922643,-0.3246713857864425,-0.7904691483295131,2.3534110944614244,0.8635855179570089
216,0.27117277249414395,0.19979566096680282,1.115277723608387,0.867785260123641,-0.5171973723273308,-0.62247221141126
217,1.0505038596494234,-1.9303398195243608,0.7743059886320783,-1.8268781536127345,-1.4268703041102235,-0.40738598073300547
218,-1.602118979699885,-1.2360631262262816,0.1759618688055629,0.6605034590669967,-0.3100402526852252,0.28707215018243837
219,-1.0048218935957667,1.510487399361504,-0.21956288292545817,-1.6195963525560901,-0.9346704261355748,1.1099381728315196
220,0.26304882615777697,0.31796570405630464,0.862457020135188,-2.241441755726023,0.6371274209168132,0.4249267199143064
221,-0.9121974832321786,-1.3831155365081702,0.9580480044307819,-1.8268781536127345,0.1266268440401581,1.2509707926157865
222,-0.3909661518036329,0.8169109555019766,-1.1556875113353284,2.1114760664635064,-1.5403478443203777,-0.7800241517400287
223,1.434933821827754,1.058973640121383,0.6964171111534522,-0.16862374515958037,-0.0774490402635972,0.9980617555081438
224,2.2685353781996977,-0.4410947850188496,-0.8829652103738906,0.0386580558970639,-1.639704392647207,-1.0780282519230393
225,-0.19058804284733857,0.6542496356334472,0.32943968257004735,1.4896306632935736,-0.3704011403420278,1.5226510244247278
226,0.9701562951371118,-2.270349440654337,-0.390852108425679,1.0750670611802853,1.306680198883898,0.6232651599404578
227,0.1751186226278004,0.9709041515331541,0.4275272947343688,-1.412314551499446,-0.3216125086485054,-0.9767622440204652
228,0.9573689213292669,1.1729676024426612,0.9748914806378586,0.867785260123641,-1.4929596144292283,1.5042734577517254
229,0.5429846734599577,-1.1324223207602964,-0.1667117255179358,0.24593985695370815,0.8178081708206005,0.7702822982731627
230,-1.256885214136724,0.27774952128315333,3.4822883862554357,-0.37590554621622463,-1.558285046720956,-0.8464700283916983
231,1.3126270207358415,-0.34394819395395476,-1.6192233474558992,0.0386580558970639,0.7639827292177742,-0.9842057274390515
232,-0.8700989386777964,-0.10779046779215584,0.3579638262450692,1.2823488622369295,0.08835701175851135,0.049375598594745856
233,-1.3199217331483803,-0.43091677781849735,1.284199385213,-0.7904691483295131,-1.143202379285483,-1.6203419535791974
234,1.2198913209862174,-1.3405143927928957,-0.1641042814621403,0.4532216580103524,0.9092803178042485,-1.004009938010039
235,-0.3400218832307778,1.8899362903579575,-0.8041433194528977,0.0386580558970639,1.5544665456300177,-0.2676436924626627
236,0.857831469293219,-0.3160716102192078,0.11087042071897873,-1.8268781536127345,-0.8831290676629436,-0.4388926080248751
237,0.5543781712563542,0.09999263580818404,-0.04993718038573145,-0.7904691483295131,-0.18942190535955297,-0.13580565756082236
